ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
16010J10CJ,65,F,472509.3333333333,465,1
16014B06MA,46,M,341592.0,239,1
16014S29JM,36,M,145741.0,328,0
16018C10TP,49,F,317973.3333333333,673,1
16018R47UE,45,M,627784.0,1000,1
16022W44CD,47,M,345397.0,78,1
16024O49GA,56,F,458365.3333333333,737,1
16028B10KF,59,F,518210.6666666667,375,1
16029A60LW,34,F,372957.3333333333,320,0
16030C96IY,42,M,254422.0,273,0
16033J43XH,49,M,288261.0,185,0
16037T41DI,36,M,460397.0,205,1
16038A22YM,54,F,511192.0,392,1
16038N88XC,57,F,96765.33333333333,136,0
16039I90IL,55,M,105856.0,7,0
16040B29DN,47,M,240327.0,480,1
16045G99VM,25,M,258027.0,375,1
16049M43RP,27,M,252032.0,939,0
16053H63HI,29,M,286946.0,330,1
16053J66QS,27,F,385624.0,28,0
16056X04ZQ,32,M,132253.0,245,0
16057G26UY,60,M,310034.0,765,1
16059Z75MK,51,M,147182.0,416,0
16063D94LF,56,M,613052.0,257,1
16063J68HJ,44,M,397228.0,414,1
16065G73RI,50,M,136488.0,326,0
16067L46EI,34,F,402466.6666666667,456,1
16068D08WF,42,M,538536.0,10,0
16074U25YX,25,F,456943.3333333334,415,1
16075R51QB,28,M,155258.0,195,1
16080K61QJ,48,M,447376.0,297,0
16083U90PZ,31,F,329914.6666666667,339,0
16088L01QD,40,M,407865.0,279,0
16088W97EK,48,M,515677.3333333333,50,0
16091Z57ME,52,M,112272.0,490,1
16092Z60NP,64,F,129440.0,851,0
16093A92EH,36,F,696682.6666666666,355,0
16095U17BN,35,M,143067.0,235,0
16098Y75UF,37,M,202640.0,263,1
16101L57YW,63,M,476822.0,61,0
16103M64RX,28,F,427141.3333333334,233,1
16105U08QE,29,M,275375.0,187,0
16110Y15ZB,59,M,353326.0,430,1
16111V68JK,29,F,296120.0,423,1
16112R45PS,30,M,243250.0,268,0
16115Q92LU,62,F,89802.66666666667,330,0
16117K08MT,33,F,373929.3333333334,238,0
16117U57YN,41,F,795317.3333333334,219,1
16117Z80XC,41,M,414954.0,378,1
16119V59RO,39,M,147996.0,494,0
16123D48LI,62,M,669742.0,302,0
16124W66IE,47,F,442085.3333333333,258,1
16126N91HM,51,M,203077.0,422,1
16128W42LP,40,M,313835.0,324,0
16129L32QL,32,M,235567.0,763,0
16136Q49OO,35,F,342253.3333333333,465,1
16137G17PB,40,M,722714.6666666666,487,1
16141I35GB,41,M,342321.0,454,1
16141J31ER,44,F,378965.3333333333,223,1
16141L88GU,58,M,725312.0,253,0
16142E56NI,51,M,677153.0,263,0
16142I62PJ,63,F,247389.33333333334,311,0
16144B81ME,42,M,398509.0,427,1
16145H52WV,60,F,424805.3333333333,346,1
16148Q59OM,36,M,295699.0,344,1
16152Z71CG,44,M,253671.0,493,1
16154F83QB,31,F,311498.6666666667,255,1
16159C00LD,25,F,379381.3333333333,239,0
16170K53MS,48,M,472676.0,328,1
16172V15FV,48,M,379462.0,298,0
16173S06DL,54,F,363576.0,579,1
16175X66QK,47,F,537624.0,51,1
16178C91IH,56,M,112996.0,393,0
16179L27MW,43,F,520002.6666666667,993,1
16182M24UY,33,M,249756.0,439,1
16184P40PR,49,M,373391.0,244,1
16185I26CL,48,M,530586.6666666666,484,1
16187O18DP,33,M,189242.0,265,1
16187R37DR,51,F,301637.3333333333,190,0
16189A99VE,52,M,744330.0,992,1
16191L72YC,59,F,166674.66666666666,323,1
16195Q64BQ,26,F,355530.6666666667,142,0
16197Q54XB,42,F,750605.3333333334,426,1
16198L00JZ,51,F,149517.33333333334,231,0
16201C37RE,41,M,726405.3333333334,494,1
16203A98AQ,55,F,481016.0,361,1
16203N64OX,59,F,145269.33333333334,639,1
16205D51XY,35,M,292748.0,227,1
16206O27PJ,40,M,116662.0,361,0
16210R58HQ,25,F,470869.3333333333,218,0
16210T56YA,34,F,243018.66666666666,129,0
16211A15ND,53,M,510022.0,426,1
16212B66OV,52,F,411877.3333333333,343,1
16212D85KI,45,M,293002.0,30,0
16212N23KE,26,F,368146.6666666667,423,1
16218B59DN,39,M,721144.0,253,1
16218U12CL,50,M,159516.0,206,1
16220N17XX,36,M,100623.0,212,0
16220Q26OK,49,M,222261.0,450,1
16225R00LP,25,F,391853.3333333333,331,1
16226G84UF,65,F,101288.0,301,0
16231M11ID,43,M,418732.0,460,0
16237U24RO,39,M,302297.0,213,0
16239F34GY,39,M,517640.0,282,0
16240X70SH,39,F,314317.3333333333,45,0
16247I86DE,33,M,225476.0,57,0
16247S39YT,42,M,405174.0,444,1
16248D54HZ,49,F,612125.3333333334,334,1
16249U80FG,25,F,308634.6666666667,307,0
16253V16AW,52,F,147613.33333333334,277,0
16254I46LS,25,M,142815.0,222,1
16257Q00KM,65,F,136496.0,341,0
16258M64EH,35,M,280790.0,420,1
16259A87WR,62,M,371834.0,408,1
16261Q15WY,34,F,252285.33333333334,424,1
16271F63XU,51,F,507349.3333333333,757,1
16276T15RF,28,M,117947.0,178,0
16278L34IH,37,F,430445.3333333333,336,0
16281I14VA,65,F,348949.3333333333,223,0
16281R32DB,62,F,231560.0,438,1
16283H88WP,33,M,252846.0,299,0
16289G70XN,55,M,650441.0,170,0
16291D60DX,59,M,617652.0,404,1
16291Z82HR,65,F,207808.0,330,0
16294B09NF,42,F,370864.0,269,1
16295V58QE,48,M,417113.0,371,1
16301H02PJ,30,F,234200.0,444,1
16303J59OB,34,F,332666.6666666667,360,0
16311E29ZL,52,F,455746.6666666667,495,0
16317V36WV,61,M,652662.0,802,1
16320J32ZJ,46,M,216157.0,283,1
16322F71QL,52,F,453605.3333333333,262,0
16327O60YS,53,F,259618.66666666666,365,1
16333M21WQ,38,M,634493.3333333334,388,1
16335E59PO,62,M,720107.0,96,0
16335W46UH,61,M,769201.0,194,0
16337J25ET,51,F,114432.0,208,0
16337K09LB,32,M,183228.0,69,0
16340N71SJ,48,M,298706.0,469,1
16340P05QT,41,M,121320.0,433,0
16340Y82SH,47,M,544885.3333333334,150,1
16342A16LZ,56,F,242530.66666666666,447,1
16343D28XA,29,M,158852.0,938,1
16345V52PA,57,F,376232.0,779,1
16351N35NX,28,M,211927.0,453,1
16351P84UR,56,F,398197.3333333333,950,1
16365I60SU,39,M,393612.0,412,0
16365Y39KE,59,F,87493.33333333333,984,0
16366P00DE,38,M,163320.0,370,1
16367V94WS,51,M,195835.0,462,1
16369A15FO,50,M,379583.0,298,1
16369S77IM,49,M,180820.0,348,1
16370G48ST,27,M,288076.0,970,1
16371B45OB,58,M,502869.0,308,1
16373B77IV,38,F,341504.0,448,1
16376L77RU,64,F,290424.0,314,0
16396T69OJ,59,F,366384.0,460,1
16402N87UZ,53,F,509429.3333333333,436,1
16403U26OK,43,M,430305.0,373,1
16409B72IR,30,M,124137.0,245,0
16413T81VO,28,M,135311.0,306,0
16414Q51RT,32,F,366822.0,402,1
16416J65RT,65,F,363288.0,45,1
16418D87AC,58,M,280604.0,432,1
16421A58PP,50,M,217572.0,218,0
16423G30MV,44,M,307259.0,365,1
16423H40OX,56,M,470639.0,352,1
16425G61KI,56,F,272349.3333333333,446,1
16425R81AX,48,M,179793.0,364,1
16426Q22PZ,34,F,428013.3333333333,305,0
16429G10ZK,33,M,208464.0,249,1
16429S05EM,53,F,335352.0,186,0
16433B48US,54,M,289510.0,795,1
16434E71OY,54,M,508472.0,261,0
16436O09XY,48,M,264739.0,386,1
16440W08MN,42,M,216741.0,380,0
16445O03HG,28,M,180448.0,262,1
16447X50NW,35,F,331733.3333333333,434,1
16453E25UQ,51,M,511574.0,411,1
16455X49CQ,58,M,554621.0,246,0
16459A25NU,49,F,389410.6666666667,967,1
16459E90KT,48,M,510536.0,448,1
16467B16TX,55,M,509526.0,248,1
16469G10MR,43,M,306804.0,465,1
16477Z49CX,65,M,144546.0,323,0
16483Q28SW,34,M,189016.0,490,1
16484K01RU,50,M,173796.0,152,0
16485E78NO,38,F,467392.0,207,0
16487L09AY,61,M,225064.0,322,1
16489F07UC,51,M,697370.0,26,0
16491O83MM,39,F,558920.0,978,1
16491R80LZ,43,M,310638.0,458,1
16497U48HF,58,F,144090.66666666666,215,0
16500B86LN,28,M,224559.0,385,1
16500K85XJ,64,M,138900.0,615,1
16500L18OE,56,F,427045.3333333333,22,0
16502Q46BG,41,F,328709.3333333333,381,1
16503N87JD,62,M,422036.0,125,0
16506F90UK,41,M,139177.0,268,0
16506G49GD,61,F,156880.0,414,1
16508E84LW,27,F,348577.6666666666,333,1
16508R89SE,57,M,96598.0,441,0
16511U49MI,62,M,190835.0,866,0
16513N59FE,49,M,203658.0,270,0
16514C48PW,42,M,119728.0,298,0
16517J34LI,44,M,467170.0,294,0
16518N16XQ,31,M,228864.0,246,1
16525U29JB,60,F,233565.33333333334,436,1
16527I62ZE,44,M,350842.0,325,1
16532O82MS,48,F,342984.0,126,0
16533Z14KN,28,F,472392.0,500,1
16534L15TL,64,M,262771.0,932,1
16534N25PH,47,M,427766.0,309,1
16536G83IN,44,F,412104.0,625,1
16539S28LN,53,M,555557.0,491,1
16540O11AR,40,M,253644.0,374,1
16542L11KC,45,M,166892.0,395,1
16544M30TR,65,M,400684.0,690,1
16546B23VX,64,M,318347.0,40,0
16551P84KC,44,M,291199.0,167,1
16553D58QQ,64,F,501984.0,575,1
16553M19DL,62,F,216941.33333333334,79,0
16554D37BD,36,M,204077.0,202,0
16555C85XP,27,M,133407.0,498,1
16561N08FI,26,F,460157.6666666666,167,0
16561S47IH,60,M,413803.0,464,1
16566I05PZ,32,F,225234.66666666666,477,0
16567S66BS,29,F,458869.3333333333,326,0
16571H02BN,39,M,274714.0,334,1
16574D18ZE,62,M,157912.0,15,1
16574R40FF,64,M,321650.0,114,1
16574W46BM,59,F,281938.6666666667,303,0
16576T30JT,42,F,410536.0,659,1
16580Q84RQ,58,F,339226.6666666667,165,1
16583M51KU,30,M,245160.0,967,0
16584X85QG,26,F,454819.6666666666,40,0
16585R50VM,30,M,134628.0,284,0
16597T10IF,60,F,404117.3333333333,745,1
16606L59HJ,53,F,294906.6666666667,545,1
16608M62AO,34,M,248294.0,480,1
16608X84OG,41,M,414915.0,408,0
16611V36FN,31,F,274680.0,462,1
16615C56WI,61,M,491033.0,85,1
16616B87IJ,47,M,263240.0,420,1
16618U59BP,35,M,210099.0,345,1
16620V04XZ,25,F,299276.0,363,1
16623F86GY,33,M,133376.0,465,0
16628M82DK,38,M,610304.0,166,1
16628W97QF,35,F,150341.33333333334,325,1
16630B89DN,52,F,223101.33333333334,498,1
16635B21OF,55,M,496142.0,206,0
16637Z01PR,63,F,286658.6666666667,84,1
16639N64JM,39,F,445090.6666666667,602,1
16641J30CH,51,M,200492.0,334,1
16646O58XI,56,M,753671.0,81,1
16647C04QY,41,M,382374.0,182,1
16647S67XY,26,M,173957.0,213,1
16649M45CP,59,M,250254.0,469,1
16649S60AJ,60,F,249013.33333333334,147,1
16650D43HW,25,F,439111.0,224,1
16655V56QS,40,F,518349.3333333333,488,1
16658J67OU,33,M,116203.0,440,0
16659H86NI,44,F,470640.0,95,0
16666E58UD,53,F,496021.3333333333,280,1
16666N63FT,26,F,440946.6666666667,306,0
16669K54PV,63,M,303754.0,453,1
16670Y00RV,59,M,119078.0,435,0
16675T77KF,63,M,82823.0,109,0
16676L50HF,62,F,402480.0,83,1
16676U66GU,65,M,680622.0,470,0
16676X59CT,28,M,270665.0,194,0
16677V42RD,40,F,364106.6666666667,467,0
16682S87KD,51,F,412848.0,869,1
16682T06CA,61,F,222136.0,654,0
16683E70ZM,36,M,210466.0,250,1
16684A94JL,65,M,547246.0,240,0
16685F45SY,31,M,206127.0,206,1
16687Y82EK,43,M,483930.0,355,0
16688F63CV,59,M,116006.0,390,0
16689N50PB,53,M,419572.0,254,1
16690F79UK,49,F,685058.6666666666,261,1
16693Q24TV,57,F,373352.0,634,1
16695E39MX,43,M,399464.0,440,1
16701M89ZA,58,F,283845.3333333333,789,1
16702Q02DC,56,M,154815.0,405,1
16705B71UX,45,M,305493.0,401,1
16705O27TS,25,F,296002.0,481,1
16708G54EW,55,M,379281.0,335,0
16708X98WD,49,M,583026.6666666666,209,1
16709S65EM,30,F,414759.0,282,1
16711T10JB,32,F,201130.66666666666,230,0
16717H81ZQ,41,M,140853.0,281,0
16717Z01SV,54,F,408469.3333333333,1016,1
16718X25EO,48,F,468344.0,333,0
16721O77OW,49,F,389352.0,179,0
16722O22IA,61,M,487096.0,407,1
16723I57PC,28,F,302540.0,387,0
16724C18JI,59,M,440747.0,946,1
16731D36FD,44,M,343267.0,235,0
16731X06PG,61,M,650272.0,138,1
16733K21JB,37,M,328520.0,379,1
16734V80UK,39,M,745346.6666666666,813,1
16734X23PU,34,M,127767.0,727,0
16736I26IT,32,M,254040.0,338,1
16736U21AN,58,M,637091.0,257,1
16738J33NS,58,F,291493.3333333333,302,0
16749H93XA,27,M,116448.0,199,1
16749U36MX,41,F,387565.3333333333,389,1
16751N06UA,64,M,506543.0,252,1
16752H05WW,42,F,410733.3333333333,535,1
16753J60FY,62,M,648962.0,226,0
16755C51BA,64,F,209597.33333333334,939,1
16755S17LT,50,M,103888.0,209,0
16760F41PN,39,M,434871.0,385,1
16761B33QF,26,M,184971.0,476,1
16761B95TE,46,M,282043.0,420,1
16763J10VP,64,M,587088.0,327,1
16764O00BL,38,M,353474.0,86,0
16766K67PN,45,F,671400.0,617,1
16770B31HN,31,F,362661.0,283,0
16772T32DV,43,F,679941.3333333334,342,0
16776S75TZ,44,M,370220.0,195,0
16777A68BB,60,F,351152.0,217,1
16777I04GF,33,F,393957.3333333333,329,0
16781S03EZ,30,M,120352.0,226,0
16781U56ID,27,M,113988.0,280,0
16781X72RU,55,F,500856.0,117,1
16782Q92RZ,56,F,416405.3333333333,343,1
16785T22JH,36,M,702218.6666666666,53,1
16791E33MN,29,F,332106.6666666667,245,1
16792Y22MP,29,M,184787.0,445,0
16793X88UI,53,F,382378.6666666667,313,0
16798T45ZE,65,F,115069.33333333333,395,0
16799U56XV,29,M,145421.0,789,1
16801M62DL,51,M,335767.0,335,1
16807Q37JC,36,M,384315.0,382,1
16809E01GB,62,F,488997.3333333333,140,1
16810O10BW,46,F,385746.6666666667,121,0
16813B94LX,58,M,224369.0,247,1
16814K67CE,34,F,395814.3333333334,486,1
16815N48ZE,49,F,307514.6666666667,300,1
16819S86MP,50,M,102615.0,426,1
16820S48MB,52,M,522080.0,830,1
16824U26TS,38,M,694928.0,262,1
16824W69LZ,35,F,420789.3333333333,331,1
16828S97IK,26,M,180796.0,271,1
16828W72KE,39,M,181615.0,399,0
16830B25GY,36,M,279205.0,493,1
16831C27HB,35,M,178451.0,362,1
16831Q34IP,35,F,438645.3333333333,364,1
16836N69XQ,28,M,240540.0,831,1
16839Y49JU,63,F,380672.0,408,1
16841O19ZJ,47,M,561752.0,409,1
16841S16TY,54,M,374495.0,186,1
16843G20GE,38,M,458360.0,46,1
16845M54FQ,57,M,485091.0,358,1
16846C30CE,30,M,142166.0,397,1
16848H61QX,42,M,190573.0,379,1
16848K47GW,54,F,124125.33333333333,360,0
16848Z60DG,47,F,336730.6666666667,938,1
16850G23HO,41,M,140215.0,299,0
16855L10XV,43,M,132850.0,474,0
16858I07UN,56,M,130684.0,611,0
16858T83FU,46,M,630170.6666666666,152,0
16859N71ZW,46,F,668008.0,30,0
16860B81AY,34,F,391618.6666666667,233,1
16870P81IG,32,F,163232.0,127,0
16872V44MI,35,F,222133.33333333334,471,1
16874A72GQ,62,M,579244.0,193,0
16877J96CD,42,M,412909.0,478,1
16880C83AT,35,F,240997.33333333334,213,1
16887V32BT,53,M,191562.0,476,1
16893V59ZP,25,F,192621.33333333334,375,1
16895R47MZ,37,M,181170.0,372,1
16905S90ZV,37,M,303816.0,483,1
16909B71QT,51,M,424390.0,1008,1
16909I98NI,39,M,502000.0,369,1
16910T19HY,25,M,290670.0,354,1
16913I20ZX,56,F,371874.6666666667,298,0
16913S29QC,50,M,340031.0,346,1
16915E85YQ,43,M,482455.0,301,1
16918P33JL,51,F,420472.0,383,1
16921K41JY,25,M,103413.0,315,0
16924M54DO,48,F,495920.0,207,0
16924R66IB,48,M,147324.0,331,0
16928K09NS,49,F,713885.3333333334,715,1
16929W97WX,60,F,328917.3333333333,294,1
16933S00VM,25,M,216612.0,77,0
16934I33QF,31,F,298002.6666666667,326,1
16940T35DP,44,M,388985.0,307,1
16941F20RG,51,M,581203.0,267,1
16943C03IC,38,F,414837.3333333333,495,1
16947D79MA,56,M,83586.0,447,0
16947O84CA,45,M,147149.0,213,0
16947Y72OI,58,F,283725.3333333333,531,1
16950H49IN,44,F,701605.3333333334,322,1
16952I25YV,63,F,147064.0,437,0
16952S17JI,56,F,266021.3333333333,230,0
16956H28BP,38,M,291673.0,440,1
16960R20WB,64,F,491909.3333333333,95,0
16968B31NK,60,F,357336.0,584,1
16973H33XW,57,M,741866.0,390,0
16975I10KL,55,F,308712.0,411,1
16975O51FU,44,M,318202.0,272,1
16976R94HF,60,M,199522.0,325,1
16978N69VE,60,F,285029.3333333333,1015,1
16978R57DZ,58,M,563634.0,328,1
16980X63GZ,30,F,455610.3333333334,493,0
16983E80QS,63,M,756882.0,478,1
16984B28CJ,39,M,443673.0,208,1
16985Z46ZQ,64,M,604569.0,353,1
16987E63CR,62,F,438589.3333333333,570,1
16999W03LP,33,F,389357.3333333333,291,1
17004N82SF,46,M,162457.0,265,1
17005R63WB,60,F,95882.66666666667,274,0
17006A16CQ,44,M,144800.0,363,1
17009I77IM,42,F,581152.0,336,0
17014R69TN,29,M,257542.0,394,1
17015Q68PX,46,M,707976.0,119,0
17016X49QO,45,M,713197.3333333334,356,1
17019A76AA,46,M,144125.0,476,1
17020R54ZX,57,M,555455.0,118,1
17021Y22HS,36,F,669901.3333333334,228,1
17025D83TU,46,F,379984.0,456,0
17025R41LP,25,F,162813.33333333334,232,1
17025Z84IV,56,M,450439.0,380,1
17027J59WD,25,M,111206.0,460,1
17037L11WZ,46,F,528365.3333333334,819,1
17041M15BH,29,F,438717.3333333333,279,1
17047F24RZ,26,F,306256.0,242,0
17051J64OB,26,F,169754.66666666666,462,1
17053B28NU,39,M,176138.0,427,1
17054Y62QA,30,M,285140.0,467,1
17056V29TK,32,M,165322.0,971,0
17063X33IM,47,M,178347.0,493,0
17064D57FB,44,M,510485.3333333333,935,1
17064K12TY,65,M,225804.0,652,0
17066E78CS,35,M,206272.0,247,0
17068B17DT,25,F,457236.6666666666,268,0
17068P83YW,60,F,335848.0,242,0
17069E62HW,34,M,163738.0,423,0
17076S13IZ,33,F,238810.66666666666,75,0
17077M39QF,25,F,350074.0,404,0
17079G02XN,53,M,629251.0,390,1
17079X84PX,65,M,760612.0,461,1
17080O54DA,63,M,83774.0,750,0
17083K45QW,41,M,146254.0,233,0
17088W08YX,62,F,373568.0,729,1
17089M83HD,37,M,718474.6666666666,572,0
17094U45PM,37,M,117856.0,363,0
17095U11EU,35,F,310282.0,409,1
17096K41RC,44,M,240687.0,336,1
17102V47KA,51,F,511224.0,733,1
17104F39TW,46,M,339403.0,225,0
17104K25KL,46,M,123193.0,26,0
17109T78OZ,46,M,662560.0,472,1
17113O62WA,28,F,440082.6666666667,486,1
17115G82HV,57,M,108429.0,63,0
17117J09DT,35,F,429453.6666666666,359,0
17118B72KH,43,F,483864.0,351,0
17120B67UW,45,M,179957.0,407,0
17120O42PS,32,F,384960.0,351,1
17121F70EK,32,M,186410.0,142,0
17122K42GI,33,M,247941.0,246,1
17126H01YF,59,M,695291.0,960,1
17126K53TL,65,M,689584.0,497,1
17128V96DQ,58,F,508045.3333333333,486,1
17129Y59VP,41,F,771021.3333333334,306,0
17132X16SG,48,M,371229.0,304,1
17133U41TK,52,M,657947.0,410,1
17136Q00VB,42,M,704101.3333333334,352,1
17142U48BT,39,M,185839.0,474,1
17144O08NX,40,M,243624.0,408,0
17147M05GG,45,F,497485.3333333333,459,0
17149F87JZ,26,F,213280.0,321,0
17156J98UM,45,F,269373.3333333333,935,1
17163H67ZH,35,F,353320.0,70,0
17167Q21PK,47,M,456679.0,482,0
17171Q98CL,33,M,103953.0,270,1
17189S78KX,52,F,456685.3333333333,407,1
17189T61PJ,31,F,427493.3333333333,412,1
17190R17VK,63,M,253494.0,129,0
17191H60NI,32,M,248692.0,380,1
17192D30SY,57,F,128965.33333333333,266,0
17193F92NC,61,M,727331.0,510,1
17194K45CJ,49,F,421077.3333333333,326,0
17198U24IQ,49,F,453856.0,178,0
17200P60PR,56,M,778370.0,2,1
17202B73VS,26,F,403522.6666666667,312,0
17208I10DG,28,F,193032.0,269,1
17208W63BX,57,F,252274.66666666666,211,0
17214V40DI,57,M,486122.0,400,1
17214V96YC,44,F,326176.0,235,0
17218R49FU,61,M,254872.0,342,1
17219B68LP,40,F,587712.0,469,1
17219L08EY,61,F,135016.0,358,0
17219Y42NK,55,F,341565.3333333333,324,0
17223F66BY,61,F,278128.0,339,0
17223X48DA,37,F,706392.0,238,0
17230Q37WJ,31,F,214192.0,224,1
17232M96UU,49,M,411123.0,381,1
17232M99GI,45,M,272348.0,380,1
17237D37ME,57,F,254509.33333333334,333,0
17237W18BP,29,F,459725.3333333333,407,1
17238U28KT,63,M,459549.0,276,0
17241R53FM,58,M,755518.0,993,1
17244Z46SR,38,M,119162.0,161,0
17246V16RB,36,M,238927.0,228,1
17247Z62RC,52,M,468806.0,436,1
17249H15NM,53,M,588702.0,417,1
17254C35II,46,M,464552.0,428,1
17255E11YH,49,F,479381.3333333333,435,1
17255X50HD,41,M,760610.6666666666,258,1
17258P46CW,31,M,116273.0,234,0
17258V82VI,62,M,757260.0,247,0
17260O39IB,53,F,169074.66666666666,623,1
17261X13NO,30,F,193104.0,485,0
17265H30MG,46,M,772608.0,278,0
17265Y03UJ,35,M,282350.0,230,0
17267F03HB,34,M,130635.0,159,1
17270Y40SP,45,F,570373.3333333334,518,1
17280I17WG,30,F,192714.66666666666,172,0
17280Z58VJ,54,M,270923.0,362,1
17284E81OT,38,F,717517.3333333334,231,1
17285K58AC,30,F,316266.6666666667,193,1
17287W54JD,34,M,168347.0,258,0
17288E45PE,59,M,526644.0,55,1
17288J42QK,30,M,231053.0,486,1
17294S90OU,29,F,314042.3333333333,98,1
17295J95XV,32,F,484266.6666666667,469,1
17298H37CM,34,F,367064.0,54,1
17301I29BW,35,F,266994.6666666667,372,0
17304B76HA,44,F,415925.3333333333,298,1
17309H07FG,64,M,184878.0,97,0
17309T37VM,44,M,441993.0,173,0
17312O62NK,55,F,476512.0,364,1
17315E12YE,52,F,100925.33333333333,177,0
17318S99NM,60,M,677743.0,490,1
17319G24ZO,38,M,372471.0,485,1
17319P35UQ,49,M,186665.0,36,0
17322P87UA,29,M,252235.0,382,1
17332J47AE,34,F,381037.3333333334,394,1
17332T59SE,33,F,414501.0,233,1
17333K94XJ,41,M,232213.0,474,1
17338K85BZ,47,M,386854.0,300,0
17339B74YY,25,F,142202.66666666666,208,0
17339G38OS,57,F,286773.3333333333,174,0
17340R46QB,26,M,172799.0,304,1
17341W80IT,46,F,394066.6666666667,354,0
17344X01BI,55,M,170366.0,497,1
17348K29JD,38,M,610413.3333333334,550,1
17348S92OI,56,M,282625.0,381,0
17351P60FF,25,F,437986.6666666667,401,0
17354I76ZZ,43,F,426197.3333333333,264,0
17355D60YJ,50,M,149871.0,378,1
17355G95NX,58,M,201261.0,113,0
17356F20EB,41,F,723885.3333333334,300,1
17357G85XN,63,F,253586.66666666666,343,0
17361M42SG,36,M,450024.0,309,1
17364C05LC,62,M,636101.0,463,1
17370N92HX,45,M,729320.0,365,1
17371X13SI,47,F,368898.6666666667,147,1
17373P45JY,38,M,548058.6666666666,277,0
17378P29NI,60,M,568265.0,709,1
17380Z94PX,65,F,117152.0,262,0
17381N80QX,30,M,256236.0,262,0
17387S83GM,53,F,94146.66666666667,747,1
17393A91ES,26,M,115476.0,475,0
17397F61FR,49,M,308543.0,232,0
17402G65NM,25,F,236442.66666666666,229,1
17402L37HT,27,F,280608.0,440,1
17404O81JU,53,F,253224.0,354,0
17407L11NL,25,F,220952.0,356,1
17408F48DH,33,F,452768.0,205,0
17411V83RO,58,M,562158.0,550,0
17414O19DY,63,F,448733.3333333333,339,0
17415O86PB,29,M,213589.0,396,1
17416E87KU,42,M,769506.6666666666,778,1
17424B06RX,27,M,223813.0,250,0
17425G43SY,28,F,317263.0,413,0
17425N27XW,28,M,123353.0,330,0
17435I04NW,65,M,362469.0,719,0
17435U58JJ,36,M,283194.0,299,1
17436W44ZE,55,F,485253.3333333333,109,1
17440O58QY,33,F,282149.3333333333,334,0
17449Z94AP,59,F,309837.3333333333,22,0
17451H00ZS,40,M,595506.6666666666,307,0
17455B85NW,53,F,468797.3333333333,174,0
17459F47JA,34,F,339722.6666666667,437,1
17463B25EB,60,F,361224.0,354,1
17464B42AP,59,M,394073.0,372,1
17465B51MB,56,M,509258.0,718,1
17466T50VG,61,M,202259.0,16,0
17468O81DC,30,F,260088.0,245,1
17468R62AS,26,F,346381.3333333333,298,0
17471D82WL,56,M,343907.0,780,1
17473Y46ZV,53,M,328523.0,231,0
17475V50JD,61,F,464437.3333333333,86,1
17475X93BR,61,F,458578.6666666667,267,1
17476D97UJ,46,M,200650.0,271,1
17476E76KE,48,M,156959.0,318,1
17478R65DC,46,M,297248.0,428,0
17478X00LS,64,F,320218.6666666667,478,0
17479S79VY,54,F,504570.6666666667,236,1
17482E91TP,36,F,532946.6666666666,487,1
17485I18ZH,46,F,755288.0,314,0
17490Z60RM,45,M,529914.6666666666,451,1
17497G74OA,61,F,368850.6666666667,339,0
17499C98AR,54,M,314469.0,21,0
17501G52DM,25,F,311026.6666666667,260,0
17502Z13AY,61,F,259498.66666666666,401,1
17503X89IC,59,M,535625.0,387,1
17505A97XE,27,M,119292.0,221,0
17505R36XE,30,F,301901.3333333333,272,0
17510I57YH,26,F,262680.0,276,0
17512Z78GU,55,M,118908.0,299,0
17516H88YB,64,M,196563.0,350,0
17516W81DF,64,F,312325.3333333333,392,0
17517H12EX,27,F,405703.3333333334,366,1
17520I58BC,37,M,232719.0,308,0
17521N91VT,56,F,455549.3333333333,298,0
17525D73ND,40,M,123549.0,493,0
17529X81IB,46,M,326350.0,497,1
17534L68MG,45,F,426917.3333333333,318,0
17538Y83CL,31,F,350509.3333333333,370,0
17545Y35XP,57,F,396682.6666666667,426,1
17546E25ED,49,F,349861.3333333333,296,0
17546F15TS,50,M,328361.0,243,1
17551Y71VN,55,F,399077.3333333333,322,0
17557K02DJ,45,F,289664.0,968,0
17558W58TD,41,M,467952.0,258,1
17559N77ZL,25,M,120107.0,281,0
17559X43JV,45,F,534381.3333333334,854,1
17561O56MS,29,M,110509.0,231,0
17562K23KJ,61,M,260592.0,255,0
17563J71DT,53,M,224631.0,312,1
17563T78WG,39,M,411399.0,77,1
17565K40WL,65,M,202984.0,36,0
17566N01QW,59,M,611410.0,675,1
17569M50SM,25,F,237834.66666666666,488,1
17583Q93AB,63,F,380445.3333333333,267,0
17585F78AF,61,M,752236.0,318,0
17588D53DN,31,F,334444.6666666666,335,1
17598A67ED,58,F,319232.0,491,0
17599D46SM,42,M,403995.0,347,1
17599P10XE,31,F,237920.0,225,0
17599R40VH,63,F,198146.66666666666,268,0
17601Z74PX,50,M,568498.6666666666,234,0
17602D97JW,64,M,231335.0,488,1
17605T08BD,32,M,258353.0,868,1
17605T12XK,65,M,576570.0,44,0
17606C11AL,38,M,256983.0,480,0
17611A76MK,48,F,283272.0,242,0
17616D74OB,45,F,678013.3333333334,270,1
17622P73SX,46,M,556370.6666666666,358,0
17624J40XO,37,M,164955.0,48,0
17624S01CZ,42,M,152330.0,205,0
17625W94EE,63,M,469559.0,596,1
